Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
14 Jan 2005,3.8000,7.1206,4.9883,3.6956,3.2180,2.8901,3.1431,2.3249,48.7523
17 Jan 2005,3.8000,7.1147,4.9847,3.7220,3.2199,2.8907,3.1245,2.3252,48.7448
18 Jan 2005,3.8000,7.0653,4.9558,3.7124,3.2038,2.8620,3.1118,2.3206,48.7311
19 Jan 2005,3.8000,7.0948,4.9520,3.7097,3.2072,2.8764,3.1079,2.3276,48.7336
20 Jan 2005,3.8000,7.1157,4.9442,3.7053,3.2066,2.8943,3.0941,2.3249,48.7379
24 Jan 2005,3.8000,7.1305,4.9584,3.6927,3.2051,2.9270,3.1050,2.3257,48.7304
25 Jan 2005,3.8000,7.1402,4.9503,3.6990,3.2032,2.9264,3.1067,2.3277,48.7248
26 Jan 2005,3.8000,7.1039,4.9373,3.6710,3.1902,2.9150,3.0775,2.3223,48.7279
27 Jan 2005,3.8000,7.1522,4.9655,3.6825,3.2112,2.9484,3.0802,2.3259,48.7261
28 Jan 2005,3.8000,7.1716,4.9518,3.6800,3.2055,2.9461,3.0656,2.3263,48.7267
31 Jan 2005,3.8000,7.1617,4.9480,3.6669,3.1949,2.9403,3.0604,2.3175,48.7214
2 Feb 2005,3.8000,7.1611,4.9689,3.6641,3.1977,2.9441,3.0843,2.3210,48.7192
3 Feb 2005,3.8000,7.1586,4.9489,3.6495,3.1790,2.9479,3.0688,2.3207,48.7198
4 Feb 2005,3.8000,7.1467,4.9273,3.6371,3.1586,2.9213,3.0651,2.3198,48.7229
7 Feb 2005,3.8000,7.1166,4.8756,3.6470,3.1295,2.9304,3.0407,2.3217,48.7211
8 Feb 2005,3.8000,7.0574,4.8509,3.6178,3.1051,2.9129,3.0307,2.3102,48.7198
14 Feb 2005,3.8000,7.1349,4.9166,3.6211,3.1638,2.9855,3.0804,2.3110,48.7223
15 Feb 2005,3.8000,7.1659,4.9242,3.6093,3.1681,2.9796,3.0756,2.3133,48.7192
16 Feb 2005,3.8000,7.1974,4.9470,3.6272,3.1910,2.9855,3.0877,2.3165,48.7211
17 Feb 2005,3.8000,7.1636,4.9560,3.6096,3.2013,2.9821,3.0734,2.3152,48.7201
18 Feb 2005,3.8000,7.1966,4.9672,3.6027,3.2091,2.9798,3.0858,2.3157,48.7192
21 Feb 2005,3.8000,7.1913,4.9562,3.5944,3.2078,2.9904,3.0843,2.3185,48.7189
22 Feb 2005,3.8000,7.2261,4.9923,3.6175,3.2345,3.0041,3.0886,2.3262,48.7208
23 Feb 2005,3.8000,7.2510,5.0312,3.6303,3.2725,3.0087,3.0933,2.3340,48.7189
24 Feb 2005,3.8000,7.2550,5.0304,3.6272,3.2702,2.9961,3.0496,2.3346,48.7201
25 Feb 2005,3.8000,7.2601,5.0158,3.6051,3.2493,2.9840,3.0650,2.3276,48.7211
28 Feb 2005,3.8000,7.3065,5.0437,3.6282,3.2776,3.0049,3.0761,2.3360,48.7201
1 Mar 2005,3.8000,7.2943,5.0137,3.6331,3.2576,2.9912,3.0805,2.3389,48.7214
2 Mar 2005,3.8000,7.2871,5.0042,3.6317,3.2534,2.9699,3.0568,2.3398,48.7208
3 Mar 2005,3.8000,7.2664,4.9905,3.6220,3.2354,2.9722,3.0651,2.3344,48.7201
4 Mar 2005,3.8000,7.2464,4.9820,3.6065,3.2179,2.9739,3.0544,2.3306,48.7204
7 Mar 2005,3.8000,7.3013,5.0295,3.6280,3.2502,3.0007,3.0855,2.3369,48.7195
8 Mar 2005,3.8000,7.2781,5.0266,3.6199,3.2372,3.0151,3.0918,2.3406,48.7195
9 Mar 2005,3.8000,7.3253,5.0694,3.6294,3.2677,3.0296,3.1326,2.3431,48.7192
10 Mar 2005,3.8000,7.3253,5.1017,3.6502,3.2913,3.0273,3.1584,2.3487,48.7211
11 Mar 2005,3.8000,7.3101,5.1015,3.6481,3.2949,2.9995,3.1539,2.3418,48.7208
14 Mar 2005,3.8000,7.3080,5.1125,3.6395,3.3005,3.0109,3.1508,2.3458,48.7214
15 Mar 2005,3.8000,7.2795,5.0779,3.6289,3.2767,2.9978,3.1482,2.3412,48.7195
16 Mar 2005,3.8000,7.2677,5.0534,3.6376,3.2587,2.9980,3.1476,2.3409,48.7198
17 Mar 2005,3.8000,7.3118,5.0933,3.6393,3.2932,3.0147,3.1531,2.3406,48.7195
18 Mar 2005,3.8000,7.3076,5.0827,3.6306,3.2834,3.0128,3.1602,2.3396,48.7201
21 Mar 2005,3.8000,7.2690,5.0367,3.6196,3.2498,3.0090,3.1505,2.3339,48.7251
22 Mar 2005,3.8000,7.2115,5.0033,3.6161,3.2244,2.9824,3.1373,2.3258,48.7223
23 Mar 2005,3.8000,7.1685,4.9702,3.6048,3.1978,2.9644,3.1432,2.3200,48.7214
24 Mar 2005,3.8000,7.1087,4.9353,3.5783,3.1766,2.9368,3.1179,2.3103,48.7195
25 Mar 2005,3.8000,7.1037,4.9182,3.5714,3.1635,2.9330,3.1259,2.3119,48.7201
28 Mar 2005,3.8000,7.0798,4.9066,3.5581,3.1568,2.9254,3.1136,2.3044,48.7195
29 Mar 2005,3.8000,7.1014,4.9157,3.5446,3.1683,2.9304,3.1251,2.3039,48.7195
30 Mar 2005,3.8000,7.1370,4.9191,3.5436,3.1696,2.9349,3.1395,2.3005,48.7211
31 Mar 2005,3.8000,7.1415,4.9125,3.5446,3.1709,2.9327,3.1228,2.3034,48.7239
1 Apr 2005,3.8000,7.1679,4.9227,3.5344,3.1712,2.9387,3.1347,2.2923,48.7214
4 Apr 2005,3.8000,7.1389,4.9011,3.5273,3.1563,2.9287,3.1233,2.2845,48.7220
5 Apr 2005,3.8000,7.1328,4.8726,3.4976,3.1374,2.9099,3.1067,2.2786,48.7201
6 Apr 2005,3.8000,7.1488,4.8906,3.5145,3.1530,2.9118,3.1179,2.2907,48.7226
7 Apr 2005,3.8000,7.1518,4.8954,3.4999,3.1547,2.9159,3.1140,2.2919,48.7233
8 Apr 2005,3.8000,7.1041,4.8724,3.4983,3.1386,2.9133,3.1044,2.2886,48.7211
11 Apr 2005,3.8000,7.1569,4.9126,3.5046,3.1702,2.9334,3.0972,2.2929,48.7242
12 Apr 2005,3.8000,7.1849,4.9309,3.5308,3.1848,2.9442,3.0824,2.3088,48.7226
13 Apr 2005,3.8000,7.1934,4.9069,3.5375,3.1700,2.9522,3.0706,2.3117,48.7226
14 Apr 2005,3.8000,7.1790,4.8938,3.5259,3.1561,2.9420,3.0686,2.3016,48.7245
15 Apr 2005,3.8000,7.1678,4.8878,3.5210,3.1473,2.9431,3.0659,2.2979,48.7254
18 Apr 2005,3.8000,7.1803,4.8980,3.5208,3.1597,2.9072,3.0462,2.2923,48.7276
19 Apr 2005,3.8000,7.2329,4.9467,3.5400,3.1969,2.9159,3.0484,2.2998,48.7239
20 Apr 2005,3.8000,7.2865,4.9676,3.5569,3.2197,2.9376,3.0696,2.3044,48.7245
22 Apr 2005,3.8000,7.2493,4.9535,3.5589,3.2089,2.9475,3.0681,2.3034,48.7270
25 Apr 2005,3.8000,7.2610,4.9448,3.5851,3.2018,2.9653,3.0686,2.3071,48.7339
26 Apr 2005,3.8000,7.2679,4.9438,3.5919,3.2013,2.9680,3.0693,2.3071,48.7345
27 Apr 2005,3.8000,7.2365,4.9284,3.5750,3.1982,2.9471,3.0533,2.3034,48.7258
28 Apr 2005,3.8000,7.2373,4.9121,3.5891,3.1883,2.9555,3.0409,2.3081,48.7311
29 Apr 2005,3.8000,7.2542,4.9079,3.5895,3.1913,2.9600,3.0355,2.3071,48.7245
3 May 2005,3.8000,7.1951,4.8779,3.6117,3.1643,2.9537,3.0243,2.3166,48.7373
4 May 2005,3.8000,7.2240,4.9250,3.6299,3.1930,2.9524,3.0388,2.3202,48.7720
5 May 2005,3.8000,7.2225,4.9172,3.6338,3.1871,2.9577,3.0440,2.3200,48.7564
6 May 2005,3.8000,7.2268,4.9191,3.6306,3.1815,2.9615,3.0516,2.3203,48.7702
9 May 2005,3.8000,7.1695,4.8655,3.6082,3.1445,2.9408,3.0554,2.3124,48.7467
10 May 2005,3.8000,7.1621,4.8840,3.5966,3.1544,2.9433,3.0721,2.3116,48.7273
11 May 2005,3.8000,7.1535,4.8910,3.5987,3.1634,2.9492,3.0587,2.3107,48.7270
12 May 2005,3.8000,7.1176,4.8672,3.5847,3.1509,2.9380,3.0446,2.3062,48.7373
13 May 2005,3.8000,7.0864,4.8163,3.5596,3.1229,2.9104,3.0371,2.2971,48.7283
16 May 2005,3.8000,7.0209,4.7897,3.5327,3.0993,2.8791,2.9998,2.2894,48.7233
17 May 2005,3.8000,6.9823,4.7988,3.5496,3.1070,2.8777,2.9932,2.2937,48.7214
18 May 2005,3.8000,6.9565,4.7899,3.5265,3.1039,2.8681,3.0026,2.2911,48.7223
19 May 2005,3.8000,6.9975,4.8190,3.5516,3.1222,2.8852,3.0117,2.2972,48.7583
20 May 2005,3.8000,6.9785,4.8049,3.5336,3.1102,2.8829,3.0209,2.2937,48.7683
24 May 2005,3.8000,6.9504,4.7749,3.5296,3.0853,2.8855,3.0173,2.2926,48.8071
25 May 2005,3.8000,6.9544,4.7855,3.5397,3.0948,2.8912,3.0130,2.2965,48.8649
26 May 2005,3.8000,6.9584,4.7871,3.5206,3.0955,2.8992,3.0062,2.2894,48.8438
27 May 2005,3.8000,6.9268,4.7572,3.5210,3.0752,2.8829,3.0035,2.2912,48.8492
30 May 2005,3.8000,6.9358,4.7654,3.5239,3.0830,2.8966,3.0268,2.2921,48.8535
31 May 2005,3.8000,6.8921,4.7112,3.5164,3.0516,2.8730,3.0146,2.2840,48.8498
1 Jun 2005,3.8000,6.9170,4.6805,3.5089,3.0476,2.8738,3.0304,2.2809,48.8335
2 Jun 2005,3.8000,6.8829,4.6398,3.5028,3.0275,2.8534,3.0417,2.2710,48.8190
3 Jun 2005,3.8000,6.9118,4.6704,3.5216,3.0391,2.8734,3.0454,2.2765,48.8313
6 Jun 2005,3.8000,6.9080,4.6596,3.5327,3.0405,2.8829,3.0447,2.2805,48.8300
7 Jun 2005,3.8000,6.9257,4.6571,3.5566,3.0402,2.9081,3.0544,2.2842,48.8313
8 Jun 2005,3.8000,6.9797,4.6769,3.5546,3.0558,2.9175,3.0510,2.2894,48.8309
9 Jun 2005,3.8000,6.9426,4.6503,3.5454,3.0310,2.9131,3.0381,2.2874,48.8360
10 Jun 2005,3.8000,6.9246,4.6499,3.5339,3.0302,2.9083,3.0246,2.2802,48.8479
13 Jun 2005,3.8000,6.8780,4.5974,3.5023,2.9912,2.8950,3.0327,2.2733,48.8501
14 Jun 2005,3.8000,6.8651,4.6107,3.4746,2.9938,2.9021,3.0270,2.2688,48.8686
15 Jun 2005,3.8000,6.8677,4.5777,3.4778,2.9786,2.9049,3.0374,2.2677,48.8787
16 Jun 2005,3.8000,6.9090,4.5851,3.4752,2.9806,2.9148,3.0679,2.2710,48.8614
17 Jun 2005,3.8000,6.9247,4.6005,3.4890,2.9866,2.9353,3.0717,2.2722,48.8724
20 Jun 2005,3.8000,6.9441,4.6495,3.4959,3.0110,2.9577,3.0878,2.2767,48.8875
21 Jun 2005,3.8000,6.9297,4.6143,3.4768,2.9902,2.9442,3.0716,2.2680,48.8812
22 Jun 2005,3.8000,6.9436,4.6240,3.5012,2.9973,2.9562,3.0810,2.2737,48.8988
23 Jun 2005,3.8000,6.9227,4.6081,3.4970,2.9886,2.9562,3.0753,2.2751,48.9253
24 Jun 2005,3.8000,6.9010,4.5672,3.4848,2.9667,2.9292,3.0830,2.2677,48.9004
27 Jun 2005,3.8000,6.9303,4.6081,3.4765,2.9887,2.9226,3.0815,2.2689,48.8847
28 Jun 2005,3.8000,6.9361,4.6199,3.4654,2.9946,2.9190,3.0799,2.2646,48.9086
29 Jun 2005,3.8000,6.9063,4.5847,3.4523,2.9686,2.8992,3.0834,2.2576,48.9026
30 Jun 2005,3.8000,6.8685,4.5948,3.4469,2.9678,2.9032,3.0914,2.2576,48.8938
1 Jul 2005,3.8000,6.8031,4.5925,3.4262,2.9612,2.8943,3.0964,2.2557,48.8935
4 Jul 2005,3.8000,6.6842,4.5260,3.4024,2.9259,2.8456,3.0483,2.2419,48.8818
5 Jul 2005,3.8000,6.6922,4.5262,3.4038,2.9159,2.8468,3.0590,2.2423,48.8887
6 Jul 2005,3.8000,6.6753,4.5271,3.4036,2.9141,2.8207,3.0582,2.2387,48.8765
7 Jul 2005,3.8000,6.6506,4.5285,3.3855,2.9134,2.8093,3.0733,2.2360,48.8787
8 Jul 2005,3.8000,6.6196,4.5340,3.3818,2.9252,2.8021,3.0886,2.2342,48.8806
11 Jul 2005,3.8000,6.6234,4.5613,3.3970,2.9292,2.8255,3.1195,2.2402,48.8617
12 Jul 2005,3.8000,6.7045,4.6172,3.4110,2.9697,2.8544,3.1321,2.2459,48.8466
13 Jul 2005,3.8000,6.7463,4.6428,3.4208,2.9823,2.8703,3.1523,2.2529,48.8583
14 Jul 2005,3.8000,6.6988,4.5857,3.3966,2.9424,2.8551,3.1424,2.2477,48.8492
15 Jul 2005,3.8000,6.6926,4.5971,3.3895,2.9495,2.8572,3.1424,2.2490,48.8661
18 Jul 2005,3.8000,6.6629,4.5771,3.3847,2.9349,2.8475,3.1102,2.2519,48.8680
19 Jul 2005,3.8000,6.6405,4.5794,3.3942,2.9314,2.8639,3.1154,2.2542,48.8664
20 Jul 2005,3.8000,6.6002,4.5915,3.3603,2.9341,2.8570,3.1187,2.2452,48.8548
21 Jul 2005,3.8000,6.6270,4.6212,3.3745,2.9588,2.8823,3.1123,2.2570,48.8573
22 Jul 2005,3.7825,6.6311,4.6035,3.4054,2.9446,2.8942,3.1095,2.2755,48.6777
25 Jul 2005,3.7605,6.5318,4.5335,3.3710,2.9004,2.8668,3.0883,2.2672,48.3725
26 Jul 2005,3.7510,6.5354,4.5147,3.3548,2.8902,2.8545,3.0772,2.2533,48.2472
27 Jul 2005,3.7505,6.5131,4.5059,3.3264,2.8840,2.8320,3.0451,2.2438,48.2147
28 Jul 2005,3.7495,6.5339,4.5266,3.3360,2.8950,2.8333,3.0310,2.2522,48.2093
29 Jul 2005,3.7505,6.5799,4.5475,3.3414,2.9169,2.8481,3.0478,2.2565,48.2460
1 Aug 2005,3.7498,6.6076,4.5683,3.3420,2.9223,2.8472,3.0717,2.2569,48.2373
2 Aug 2005,3.7460,6.6368,4.5763,3.3496,2.9373,2.8576,3.0866,2.2587,48.1953
3 Aug 2005,3.7465,6.6174,4.5574,3.3491,2.9271,2.8603,3.0806,2.2616,48.1930
4 Aug 2005,3.7465,6.6613,4.6187,3.3726,2.9647,2.8910,3.0857,2.2725,48.2011
5 Aug 2005,3.7525,6.6701,4.6385,3.3581,2.9766,2.8851,3.0866,2.2686,48.2658
8 Aug 2005,3.7500,6.6549,4.6258,3.3347,2.9648,2.8646,3.0788,2.2648,48.2504
9 Aug 2005,3.7485,6.6937,4.6358,3.3521,2.9781,2.8648,3.0913,2.2678,48.2262
10 Aug 2005,3.7468,6.6998,4.6306,3.3632,2.9718,2.8561,3.0855,2.2705,48.2154
11 Aug 2005,3.7477,6.7447,4.6535,3.3987,2.9927,2.8822,3.1010,2.2784,48.2308
12 Aug 2005,3.7550,6.7954,4.6797,3.4181,3.0138,2.8998,3.1221,2.2787,48.3275
15 Aug 2005,3.7550,6.8080,4.6628,3.4272,3.0051,2.8975,3.1392,2.2715,48.3300
16 Aug 2005,3.7630,6.7975,4.6402,3.4406,2.9904,2.8872,3.1266,2.2688,48.4324
17 Aug 2005,3.7670,6.8117,4.6460,3.4397,2.9931,2.8857,3.1369,2.2698,48.4757
18 Aug 2005,3.7685,6.8057,4.6309,3.4223,2.9903,2.8658,3.1097,2.2700,48.4975
19 Aug 2005,3.7673,6.7543,4.5844,3.4104,2.9616,2.8362,3.0911,2.2590,48.4805
22 Aug 2005,3.7660,6.7733,4.5874,3.4173,2.9602,2.8350,3.1078,2.2583,48.4613
23 Aug 2005,3.7698,6.7829,4.6023,3.4334,2.9635,2.8467,3.1314,2.2607,48.5036
24 Aug 2005,3.7695,6.7668,4.6035,3.4071,2.9633,2.8447,3.1423,2.2506,48.4917
25 Aug 2005,3.7695,6.8102,4.6378,3.4326,2.9926,2.8597,3.1699,2.2548,48.4957
26 Aug 2005,3.7695,6.7941,4.6371,3.4246,2.9999,2.8597,3.1643,2.2517,48.5013
29 Aug 2005,3.7683,6.8021,4.6434,3.4168,3.0058,2.8473,3.1577,2.2493,48.5096
30 Aug 2005,3.7698,6.7605,4.6027,3.3985,2.9736,2.8211,3.1417,2.2395,48.5139
1 Sep 2005,3.7713,6.7950,4.6520,3.4038,3.0050,2.8462,3.1698,2.2406,48.5201
2 Sep 2005,3.7640,6.8926,4.6969,3.4242,3.0453,2.8732,3.1778,2.2480,48.4561
5 Sep 2005,3.7598,6.9493,4.7281,3.4435,3.0683,2.8888,3.1697,2.2487,48.4008
6 Sep 2005,3.7645,6.9301,4.7017,3.4436,3.0466,2.8853,3.1591,2.2478,48.4632
7 Sep 2005,3.7690,6.9323,4.7064,3.4282,3.0482,2.8940,3.1663,2.2472,48.5227
8 Sep 2005,3.7695,6.9265,4.6849,3.4220,3.0359,2.9001,3.1743,2.2478,48.5319
9 Sep 2005,3.7695,6.9276,4.6827,3.4101,3.0344,2.9070,3.1938,2.2462,48.5416
12 Sep 2005,3.7693,6.9196,4.6481,3.4374,3.0117,2.9119,3.1977,2.2510,48.5544
13 Sep 2005,3.7695,6.8673,4.6369,3.4183,3.0013,2.9031,3.1781,2.2464,48.5645
14 Sep 2005,3.7685,6.8849,4.6339,3.4076,2.9960,2.9031,3.1912,2.2462,48.5566
15 Sep 2005,3.7690,6.8528,4.6074,3.4073,2.9818,2.8984,3.1864,2.2436,48.5721
16 Sep 2005,3.7695,6.8181,4.6199,3.4059,2.9811,2.8961,3.1825,2.2448,48.5751
19 Sep 2005,3.7695,6.8036,4.5869,3.3803,2.9582,2.8818,3.1914,2.2414,48.5651
20 Sep 2005,3.7698,6.8026,4.5877,3.3849,2.9557,2.9003,3.2270,2.2459,48.5730
21 Sep 2005,3.7695,6.7923,4.5858,3.3701,2.9529,2.8963,3.2269,2.2411,48.5604
22 Sep 2005,3.7695,6.8088,4.5997,3.3730,2.9620,2.8989,3.2261,2.2441,48.5751
23 Sep 2005,3.7695,6.7565,4.5828,3.3787,2.9485,2.8686,3.2164,2.2404,48.5842
26 Sep 2005,3.7697,6.6893,4.5385,3.3561,2.9140,2.8569,3.2136,2.2354,48.5883
27 Sep 2005,3.7698,6.6729,4.5351,3.3432,2.9112,2.8453,3.2172,2.2289,48.6021
28 Sep 2005,3.7698,6.6678,4.5349,3.3309,2.9142,2.8528,3.1954,2.2281,48.5965
29 Sep 2005,3.7705,6.6715,4.5489,3.3394,2.9238,2.8612,3.2128,2.2331,48.6011
30 Sep 2005,3.7692,6.6438,4.5421,3.3359,2.9170,2.8731,3.2173,2.2315,48.5900
3 Oct 2005,3.7697,6.6175,4.5025,3.3047,2.8954,2.8623,3.2365,2.2240,48.5902
4 Oct 2005,3.7707,6.6238,4.4967,3.3056,2.8964,2.8757,3.2362,2.2272,48.6081
5 Oct 2005,3.7718,6.6482,4.5045,3.3105,2.9044,2.8654,3.2140,2.2291,48.6273
6 Oct 2005,3.7717,6.6851,4.5451,3.3120,2.9383,2.8574,3.1932,2.2351,48.6291
7 Oct 2005,3.7695,6.6935,4.5867,3.3254,2.9608,2.8699,3.1946,2.2408,48.6070
10 Oct 2005,3.7715,6.6365,4.5716,3.3152,2.9489,2.8575,3.2072,2.2402,48.6190
11 Oct 2005,3.7717,6.6075,4.5375,3.3055,2.9320,2.8569,3.2074,2.2365,48.6226
12 Oct 2005,3.7720,6.5831,4.5183,3.2942,2.9187,2.8382,3.2056,2.2302,48.6192
13 Oct 2005,3.7720,6.5869,4.5200,3.2847,2.9215,2.8345,3.2177,2.2264,48.6192
14 Oct 2005,3.7738,6.6222,4.5415,3.2940,2.9296,2.8350,3.1944,2.2327,48.6505
17 Oct 2005,3.7737,6.6834,4.5701,3.3142,2.9451,2.8452,3.1925,2.2375,48.6518
18 Oct 2005,3.7738,6.6092,4.5295,3.2737,2.9140,2.8234,3.1904,2.2296,48.6474
19 Oct 2005,3.7740,6.5922,4.5011,3.2586,2.8974,2.8182,3.1998,2.2261,48.6312
20 Oct 2005,3.7747,6.6448,4.5147,3.2640,2.9063,2.8271,3.2075,2.2266,48.6512
21 Oct 2005,3.7742,6.7041,4.5464,3.2732,2.9380,2.8376,3.2087,2.2302,48.6548
24 Oct 2005,3.7747,6.6671,4.5040,3.2576,2.9170,2.8212,3.1826,2.2251,48.6653
25 Oct 2005,3.7747,6.6703,4.5206,3.2697,2.9304,2.8327,3.1796,2.2296,48.6766
26 Oct 2005,3.7747,6.7335,4.5687,3.2776,2.9570,2.8542,3.2075,2.2341,48.6772
27 Oct 2005,3.7750,6.7333,4.5725,3.2697,2.9567,2.8588,3.2305,2.2337,48.6770
28 Oct 2005,3.7746,6.7299,4.5818,3.2739,2.9655,2.8564,3.2213,2.2373,48.6794
31 Oct 2005,3.7748,6.6999,4.5515,3.2616,2.9473,2.8279,3.2073,2.2308,48.6873
2 Nov 2005,3.7761,6.6710,4.5441,3.2342,2.9379,2.8047,3.2086,2.2284,48.7072
7 Nov 2005,3.7777,6.6170,4.4668,3.2076,2.8932,2.7709,3.1929,2.2221,48.7209
8 Nov 2005,3.7775,6.5670,4.4297,3.2059,2.8711,2.7570,3.1742,2.2200,48.7190
9 Nov 2005,3.7773,6.5819,4.4436,3.2198,2.8796,2.7703,3.1778,2.2200,48.7117
10 Nov 2005,3.7780,6.5820,4.4439,3.2086,2.8825,2.7691,3.1863,2.2201,48.7028
11 Nov 2005,3.7790,6.5866,4.4190,3.2106,2.8760,2.7691,3.1768,2.2207,48.7277
14 Nov 2005,3.7790,6.5862,4.4381,3.2049,2.8856,2.7700,3.1732,2.2210,48.7204
15 Nov 2005,3.7800,6.5702,4.4209,3.1811,2.8690,2.7513,3.1660,2.2182,48.7236
16 Nov 2005,3.7800,6.5585,4.4290,3.1709,2.8679,2.7641,3.1654,2.2205,48.7324
17 Nov 2005,3.7792,6.4923,4.4128,3.1770,2.8529,2.7635,3.1675,2.2207,48.7312
18 Nov 2005,3.7798,6.4885,4.4312,3.1744,2.8625,2.7670,3.1775,2.2216,48.7468
21 Nov 2005,3.7797,6.4935,4.4515,3.1692,2.8748,2.7728,3.1753,2.2228,48.7455
22 Nov 2005,3.7798,6.4867,4.4318,3.1727,2.8639,2.7774,3.1931,2.2231,48.7455
23 Nov 2005,3.7800,6.5048,4.4629,3.1834,2.8798,2.7845,3.2196,2.2298,48.7493
24 Nov 2005,3.7800,6.5131,4.4666,3.1837,2.8829,2.7900,3.2237,2.2332,48.7534
25 Nov 2005,3.7797,6.5119,4.4519,3.1693,2.8705,2.7854,3.2224,2.2341,48.7379
28 Nov 2005,3.7800,6.4670,4.4190,3.1541,2.8589,2.7711,3.2331,2.2283,48.7437
29 Nov 2005,3.7800,6.5116,4.4670,3.1691,2.8860,2.7957,3.2306,2.2345,48.7500
30 Nov 2005,3.7783,6.4959,4.4527,3.1628,2.8760,2.7934,3.2329,2.2329,48.7261
1 Dec 2005,3.7773,6.5313,4.4517,3.1531,2.8719,2.7903,3.2383,2.2336,48.7126
2 Dec 2005,3.7800,6.5426,4.4330,3.1345,2.8674,2.8084,3.2400,2.2338,48.7427
5 Dec 2005,3.7810,6.5417,4.4217,3.1160,2.8649,2.8189,3.2535,2.2378,48.7560
6 Dec 2005,3.7807,6.5826,4.4546,3.1242,2.8891,2.8387,3.2687,2.2443,48.7524
7 Dec 2005,3.7800,6.5721,4.4508,3.1256,2.8913,2.8337,3.2627,2.2427,48.7446
8 Dec 2005,3.7738,6.5469,4.4211,3.1256,2.8713,2.8124,3.2553,2.2392,48.6631
9 Dec 2005,3.7665,6.5974,4.4496,3.1259,2.8947,2.8298,3.2517,2.2379,48.5690
12 Dec 2005,3.7755,6.6458,4.4692,3.1240,2.9057,2.8379,3.2656,2.2430,48.6901
13 Dec 2005,3.7725,6.7015,4.5130,3.1507,2.9278,2.8524,3.2783,2.2492,48.6511
14 Dec 2005,3.7765,6.6969,4.5365,3.1747,2.9395,2.8492,3.2951,2.2604,48.7030
15 Dec 2005,3.7775,6.6905,4.5234,3.2211,2.9417,2.8499,3.2795,2.2630,48.7240
16 Dec 2005,3.7792,6.6627,4.5156,3.2572,2.9256,2.8153,3.2629,2.2646,48.7450
19 Dec 2005,3.7797,6.6925,4.5392,3.2498,2.9299,2.8208,3.2630,2.2691,48.7537
20 Dec 2005,3.7798,6.6487,4.5290,3.2365,2.9180,2.7940,3.2368,2.2729,48.7543
21 Dec 2005,3.7797,6.6345,4.4863,3.2290,2.8880,2.7771,3.2272,2.2672,48.7524
22 Dec 2005,3.7795,6.5924,4.4706,3.2176,2.8787,2.7692,3.2380,2.2643,48.7514
23 Dec 2005,3.7797,6.5716,4.4895,3.2428,2.8839,2.7624,3.2398,2.2640,48.7527
27 Dec 2005,3.7795,6.5434,4.4746,3.2288,2.8755,2.7541,3.2388,2.2674,48.7470
28 Dec 2005,3.7800,6.5366,4.4797,3.2218,2.8744,2.7465,3.2254,2.2680,48.7519
29 Dec 2005,3.7800,6.5046,4.4772,3.2046,2.8727,2.7541,3.2398,2.2688,48.7500
30 Dec 2005,3.7800,6.5226,4.4867,3.2229,2.8825,2.7724,3.2501,2.2714,48.7537
3 Jan 2006,3.7785,6.5287,4.4853,3.2189,2.8851,2.7827,3.2463,2.2798,48.7303
4 Jan 2006,3.7748,6.6114,4.5549,3.2619,2.9366,2.8041,3.2667,2.2916,48.6835
5 Jan 2006,3.7659,6.6161,4.5573,3.2409,2.9451,2.8139,3.2820,2.2873,48.5641
6 Jan 2006,3.7555,6.5858,4.5402,3.2335,2.9377,2.8044,3.2314,2.2791,48.4331
9 Jan 2006,3.7485,6.6343,4.5520,3.2902,2.9505,2.8224,3.2161,2.2932,48.3512
11 Jan 2006,3.7503,6.6119,4.5264,3.2749,2.9289,2.8114,3.2123,2.2916,48.3806
12 Jan 2006,3.7418,6.6104,4.5453,3.2801,2.9360,2.8271,3.2328,2.3033,48.2716
13 Jan 2006,3.7423,6.5863,4.5055,3.2662,2.9110,2.8110,3.2204,2.2941,48.2762
16 Jan 2006,3.7364,6.6420,4.5427,3.2694,2.9317,2.8260,3.2223,2.2987,48.1964
17 Jan 2006,3.7490,6.6237,4.5408,3.2614,2.9283,2.8266,3.2337,2.2970,48.3496
18 Jan 2006,3.7550,6.6263,4.5449,3.2512,2.9311,2.8149,3.2294,2.2989,48.4260
19 Jan 2006,3.7545,6.6096,4.5398,3.2552,2.9273,2.8003,3.2066,2.3019,48.4199
20 Jan 2006,3.7480,6.5813,4.5270,3.2432,2.9145,2.8054,3.2170,2.2959,48.3264
23 Jan 2006,3.7500,6.6846,4.5954,3.2734,2.9670,2.8277,3.2556,2.3125,48.3587
24 Jan 2006,3.7485,6.6884,4.6047,3.2648,2.9759,2.8157,3.2500,2.3107,48.3350
25 Jan 2006,3.7500,6.6827,4.5994,3.2563,2.9694,2.8168,3.2535,2.3099,48.3465
26 Jan 2006,3.7480,6.6906,4.5907,3.2415,2.9640,2.8262,3.2546,2.3121,48.3208
27 Jan 2006,3.7510,6.6811,4.5813,3.2264,2.9563,2.8191,3.2613,2.3092,48.3638
3 Feb 2006,3.7525,6.6793,4.5377,3.1703,2.9176,2.8251,3.2759,2.2985,48.3722
6 Feb 2006,3.7409,6.5857,4.4951,3.1538,2.8893,2.7924,3.2713,2.2991,48.2171
7 Feb 2006,3.7348,6.5328,4.4714,3.1394,2.8710,2.7727,3.2565,2.2890,48.1335
